ts_norm1 G1 Narrow {Start Time of Norm. Analysis} [Europe/London],Δt_norm1 G1 Narrow/s {Duration of Norm. Analysis},U_trms1 G2 Wide/V {RMS of U},U_trms2 G2 Wide/V {RMS of U},U_trms3 G2 Wide/V {RMS of U},I_trms1 G2 Wide/A {RMS of I},I_trms2 G2 Wide/A {RMS of I},I_trms3 G2 Wide/A {RMS of I},I_dc1 G1 Wide/A {DC Value of I},U_dc1 G1 Wide/V {DC Value of U},P_AC_{scr},P_DC_{scr},P_mech_{scr},SPEED_{scr},Speed,Torque_{scr},Loss_inv_{scr},Loss_mtr_{scr},Loss_sys_{scr},Eff_sys_{scr},Eff_mtr_{scr}
44301.81,0.01,96.43,96.25,96.62,168.24,169.07,166.74,-118.29,224.63,-27578.4,-26576.2,-31212,0,-5747.8,51.86,1002.21,3633.53,4635.73,85.15,88.36
44301.81,0.01,95.85,96.12,96.25,169.27,170.34,167.44,-118.97,224.32,-27685.1,-26689.1,-31103,0,-5744.34,51.71,995.98,3417.93,4413.91,85.81,89.01
44301.81,0.01,95.82,95.74,96.36,168.44,169.69,166.79,-115.37,224.07,-26850,-25854.8,-39252.9,0,-5746.5,65.23,995.15,12402.9,13398.1,65.87,68.4
44301.81,0.01,96.41,96.19,96.66,169.41,169.39,167.74,-120.97,224.69,-28210.5,-27186.3,-28615.9,0,-5765.21,47.4,1024.16,405.44,1429.6,95,98.58
44301.81,0.01,95.98,96.13,96.14,168.24,169.17,166.62,-115.38,224.16,-26835,-25867.5,-35708.7,0,-5794.85,58.84,967.43,8873.68,9841.11,72.44,75.15
44301.81,0.01,96.55,96.46,97.16,169.36,170.48,168.39,-124.38,224.79,-29010.2,-27965.8,-37586.7,0,-5745.04,62.48,1044.37,8576.48,9620.84,74.4,77.18
44301.81,0.01,96.71,96.72,97.15,167.8,169.16,166.64,-120.85,225.27,-28194.6,-27228.6,-29119.8,0,-5765.49,48.23,966.01,925.19,1891.19,93.51,96.82
44301.81,0.01,96.33,96.15,96.34,168.03,167.97,166.59,-115.46,224.44,-26902.4,-25916.9,-39372.1,0,-5744.57,65.45,985.54,12469.7,13455.3,65.83,68.33
44301.81,0.01,95.73,95.45,96.02,169.39,169.62,167.32,-115.07,224.02,-26774.8,-25781.5,-30253.3,0,-5746.33,50.28,993.32,3478.51,4471.83,85.22,88.5
44301.81,0.01,96.03,96.16,96.6,169.99,170.76,168.15,-122.13,224.53,-28436,-27429,-33254.3,0,-5785.94,54.88,1006.94,4818.37,5825.31,82.48,85.51
44301.81,0.01,96.72,96.79,96.81,167.75,168.41,165.91,-118.48,224.92,-27649.7,-26653.4,-39311.5,0,-5742.45,65.37,996.31,11661.9,12658.2,67.8,70.33
44301.81,0.01,96.08,96.31,96.61,169.99,170.29,167.51,-121.33,224.71,-28215.9,-27267,-27920.9,0,-5744.38,46.41,948.84,-294.95,653.89,97.66,101.06
44301.81,0.01,96.48,96.24,96.45,167.34,168.57,166.5,-115.45,224.6,-26942.8,-25935.2,-36715.2,0,-5766.71,60.8,1007.52,9772.47,10780,70.64,73.38
44301.81,0.01,95.96,95.67,96.1,168.88,169.6,167.46,-117.11,224.08,-27216.8,-26245,-34691,0,-5776.63,57.35,971.79,7474.27,8446.07,75.65,78.45
44301.81,0.01,96.18,96.1,96.31,168.54,169.55,166.79,-117.72,224.26,-27390.5,-26402.8,-31963.4,0,-5764.03,52.95,987.67,4572.94,5560.61,82.6,85.69
44301.81,0.01,95.99,96.11,96.13,168.75,170.09,166.7,-117.31,224.28,-27324.2,-26313.8,-35317.1,0,-5784.51,58.3,1010.39,7992.9,9003.3,74.51,77.37
44301.81,0.01,96.31,96.39,96.64,169.47,169.89,167.85,-121.22,224.79,-28295.7,-27253.4,-32993.3,0,-5743.24,54.86,1042.28,4697.64,5739.91,82.6,85.76
44301.81,0.01,96.08,96.02,96.02,168.62,168.64,166.6,-114.38,224.1,-26592.9,-25635.1,-33831.5,0,-5780.79,55.89,957.85,7238.51,8196.36,75.77,78.6
44301.81,0.01,96.22,96.39,96.63,168.6,169.5,167,-119.82,224.68,-27902.1,-26924.3,-35421,0,-5748.83,58.84,977.76,7518.89,8496.64,76.01,78.77
44301.81,0.01,96.74,96.66,97.02,168.9,170.18,167.42,-124.06,224.88,-28892.5,-27901.4,-32258.6,0,-5777.27,53.32,991.1,3366.1,4357.2,86.49,89.57
44301.81,0.01,96.43,96.34,96.67,167.7,168.77,165.88,-117.28,224.54,-27316.5,-26337.2,-37530.1,0,-5779.5,62.01,979.3,10213.5,11192.8,70.18,72.79
44301.81,0.01,95.65,95.78,96.12,169.5,170.13,167.76,-116.4,224.07,-27093.2,-26087.4,-31825.6,0,-5749.76,52.86,1005.86,4732.36,5738.21,81.97,85.13
44301.81,0.01,96.38,96.49,96.74,168.75,169.68,167.45,-121.57,224.7,-28284.5,-27321.6,-32317.8,0,-5745,53.72,962.85,4033.34,4996.19,84.54,87.52
44301.81,0.01,96.31,96.21,96.6,167.7,168.52,166.87,-116.77,224.67,-27217,-26237.7,-38572.3,0,-5744.36,64.12,979.31,11355.3,12334.6,68.02,70.56
44301.81,0.01,96.51,96.64,96.71,168.68,169.92,167.09,-121.42,224.82,-28307,-27302.8,-29868.2,0,-5748.74,49.61,1004.14,1561.22,2565.35,91.41,94.77
44301.81,0.01,96.01,96.08,96.3,168.09,169.15,166.68,-115.94,224.39,-27020.1,-26019.6,-34153.7,0,-5745.06,56.77,1000.43,7133.63,8134.07,76.18,79.11
44301.81,0.01,96.63,96.51,96.85,168.98,169.33,167.33,-121.79,224.64,-28342.7,-27362.3,-37058.3,0,-5744.52,61.6,980.43,8715.56,9695.99,73.84,76.48
44301.81,0.01,95.78,95.81,95.97,169.07,170,167.28,-114.79,224.13,-26756.4,-25731.5,-29558.9,0,-5766.66,48.95,1024.88,2802.46,3827.34,87.05,90.52
44301.81,0.01,96.42,96.1,96.5,168.3,169.12,167.49,-120.04,224.33,-27894.4,-26932.6,-37831.8,0,-5746.27,62.87,961.83,9937.4,10899.2,71.19,73.73
44301.81,0.01,96.74,96.49,97.02,168.82,169.07,167.13,-122.51,224.99,-28607,-27567.9,-31197.3,0,-5760.93,51.71,1039.13,2590.34,3629.48,88.37,91.7
44301.81,0.01,96.32,96.03,96.59,168.42,169.74,166.63,-118.13,224.62,-27537.1,-26537.3,-34035.8,0,-5747.8,56.55,999.76,6498.68,7498.44,77.97,80.91
44301.81,0.01,95.84,95.96,96.35,167.62,168.57,165.93,-112.92,224.07,-26298.1,-25304.8,-36394,0,-5762.41,60.31,993.24,10096,11089.2,69.53,72.26
44301.81,0.01,95.93,95.53,96.05,170.6,170.51,168.59,-120.14,224.06,-27817.6,-26923.8,-29448,0,-5745.92,48.94,893.75,1630.45,2524.2,91.43,94.46
44301.81,0.01,97.15,97.16,97.46,168.36,168.82,166.32,-123.63,225.25,-28915.2,-27850.2,-37140,0,-5748.39,61.7,1065.02,8224.82,9289.85,74.99,77.85
44301.81,0.01,96.43,96.22,96.51,168.26,169.34,166.75,-118.36,224.82,-27554.7,-26612.5,-33884,0,-5743.68,56.33,942.26,6329.32,7271.58,78.54,81.32
44301.81,0.01,96.14,96.28,96.47,168.25,169.94,166.86,-118.25,224.64,-27560.8,-26566.4,-31070.8,0,-5762.12,51.49,994.4,3510.01,4504.41,85.5,88.7
44301.81,0.01,95.87,95.84,96.06,169.04,168.75,166.84,-115.95,224.02,-26923.1,-25977.5,-39047.2,0,-5748.81,64.86,945.64,12124.1,13069.8,66.53,68.95
44301.81,0.01,96.39,96.5,96.72,169.15,169.64,167.23,-120.53,224.85,-28124.9,-27103,-28234.7,0,-5746.23,46.92,1021.96,109.77,1131.73,95.99,99.61
44301.81,0.01,97.01,96.9,97.09,168.12,169.22,167.08,-123.72,225.29,-28886.8,-27875.7,-37029.7,0,-5762.04,61.37,1011.09,8142.87,9153.97,75.28,78.01
44301.81,0.01,96.38,96.44,96.54,167.01,167.88,165.53,-114.5,224.96,-26761.6,-25764.5,-34967.8,0,-5814.14,57.43,997.1,8206.23,9203.33,73.68,76.53
44301.81,0.01,95.36,95.04,95.73,170.23,170.97,168.49,-115.72,223.94,-26868.7,-25918.2,-30038.8,0,-5748.8,49.9,950.47,3170.17,4120.64,86.28,89.45
44301.81,0.01,96.83,97.04,97.02,168.62,169.18,166.39,-122.52,225.04,-28626.6,-27575.1,-39092.6,0,-5762.33,64.78,1051.53,10466,11517.5,70.54,73.23
44301.81,0.01,95.95,95.72,96.3,168.83,168.99,167.99,-116.33,224.79,-27056.8,-26154.4,-28862.2,0,-5763.29,47.82,902.43,1805.38,2707.82,90.62,93.74
44301.81,0.01,96.74,96.74,97.06,168.31,169.2,166.37,-120.65,225.13,-28182.7,-27164.6,-34716.9,0,-5764.92,57.51,1018.13,6534.15,7552.28,78.25,81.18
44301.81,0.01,96.22,96.28,96.69,167.9,169.72,166.34,-117.67,224.69,-27364.6,-26443.1,-37342.5,0,-5742.16,62.1,921.45,9977.87,10899.3,70.81,73.28
44301.81,0.01,95.94,95.83,96.4,168.87,170.06,167.5,-117.86,224.72,-27497.7,-26487.3,-28965.5,0,-5780.59,47.85,1010.46,1467.73,2478.19,91.44,94.93
44301.81,0.01,96.59,96.41,96.72,168.74,168.89,166.4,-118.55,225.1,-27627.7,-26689.5,-36622.1,0,-5748.98,60.83,938.21,8994.42,9932.63,72.88,75.44
44301.81,0.01,96.05,96.19,96.26,168.81,169.74,167.55,-117.3,224.45,-27362.9,-26330.2,-33994.1,0,-5743.76,56.52,1032.68,6631.25,7663.93,77.46,80.49
44301.81,0.01,97.04,96.97,97.57,185.48,185.39,183.65,-153.09,228.14,-36140.5,-34934.5,-36453.6,0,-5760.77,60.43,1206.01,313.07,1519.08,95.83,99.14
44301.81,0.01,97.66,97.98,98.48,185.4,186.05,182.94,-155.05,230.48,-36841.7,-35742.5,-46192.6,0,-5774.21,76.39,1099.17,9350.93,10450.1,77.38,79.76
44301.81,0.01,96.73,96.83,97.07,184.94,184.47,181.66,-144.72,229.89,-34413.3,-33273.9,-40489.7,0,-5753.72,67.2,1139.45,6076.34,7215.79,82.18,84.99
44301.81,0.01,98.88,99.17,99.26,186.09,186.21,183.04,-161.95,230.66,-38490.5,-37359.2,-47857.8,0,-5760.19,79.34,1131.35,9367.31,10498.7,78.06,80.43
44301.81,0.01,97.34,97.37,97.71,183.83,184.39,182.39,-147.9,230.32,-35190.4,-34067.4,-42132.6,0,-5765.75,69.78,1122.98,6942.24,8065.22,80.86,83.52
44301.81,0.01,97.26,97.71,97.75,186.07,186.69,183.51,-154.09,229.76,-36527.1,-35407.9,-43950,0,-5747.52,73.02,1119.23,7422.94,8542.17,80.56,83.11
44301.81,0.01,98.93,99.15,99.64,184.8,186.09,183.07,-163.16,230.43,-38696.6,-37602,-44732.2,0,-5748.18,74.31,1094.64,6035.6,7130.24,84.06,86.51
44301.81,0.01,97.81,97.97,98.49,184.26,184.38,181.81,-153.9,229.48,-36459.6,-35321.6,-41692,0,-5750.11,69.24,1137.96,5232.38,6370.33,84.72,87.45
44301.81,0.01,97.06,97.26,97.92,185.13,185.43,182.25,-154.28,227.97,-36228.1,-35178,-44616,0,-5776.91,73.75,1050.18,8387.85,9438.03,78.85,81.2
44301.81,0.01,96.82,97.21,97.66,185.18,186.55,183.36,-157.32,226.39,-36816.2,-35620,-41566.5,0,-5748.02,69.06,1196.21,4750.36,5946.56,85.69,88.57
44301.81,0.01,97.74,98.08,98.25,183.79,184.41,182.12,-160.67,226.66,-37459.9,-36422.3,-44320.2,0,-5765.29,73.41,1037.65,6860.25,7897.9,82.18,84.52
44301.81,0.01,96.61,96.62,97.26,185.39,186.06,182.95,-157.64,225.11,-36654.2,-35489.6,-43386.9,0,-5742.94,72.14,1164.64,6732.61,7897.25,81.8,84.48
44301.81,0.01,96.59,97.13,97.5,184.13,185.09,181.95,-158.01,224.86,-36605.8,-35534.5,-42577.4,0,-5745.07,70.77,1071.3,5971.66,7042.96,83.46,85.97
44301.81,0.01,96.46,96.64,97.28,183.94,184.54,182.66,-156.96,224.43,-36334.9,-35230.6,-44455.4,0,-5767.44,73.61,1104.31,8120.47,9224.78,79.25,81.73
44301.81,0.01,96.79,97.04,97.23,184.73,185.64,182.78,-160,224.05,-36936.9,-35852.2,-42161.6,0,-5744.15,70.09,1084.69,5224.72,6309.42,85.04,87.61
44301.81,0.01,96.42,96.76,97.2,185.23,186.35,183.42,-160.4,223.9,-36997.3,-35918.5,-43564.1,0,-5746.19,72.4,1078.78,6566.75,7645.53,82.45,84.93
44301.81,0.01,97.09,97.43,97.82,184.46,185.14,182.13,-161.53,224.5,-37421.9,-36267.6,-43728.8,0,-5765.37,72.43,1154.3,6306.94,7461.24,82.94,85.58
44301.81,0.01,95.82,95.79,96.09,184.2,184.43,182.18,-152.78,223.08,-35095.2,-34086.6,-42227.6,0,-5777.43,69.8,1008.63,7132.41,8141.04,80.72,83.11
44301.81,0.01,96.52,96.9,97.25,185.03,185.55,182.51,-160.58,223.63,-37028.3,-35914,-45468.6,0,-5780.63,75.11,1114.31,8440.31,9554.61,78.99,81.44
44301.81,0.01,97.29,97.26,97.9,184.69,185.92,182.99,-163.74,224.14,-37796.4,-36704.1,-41473.6,0,-5765.43,68.69,1092.22,3677.26,4769.48,88.5,91.13
44301.81,0.01,96.92,96.94,97.43,184.07,185.47,182.86,-161.13,224.14,-37185.7,-36118.8,-44965.7,0,-5760.36,74.54,1066.88,7779.98,8846.87,80.33,82.7
44301.81,0.01,96.12,96.23,96.6,183.19,183.94,180.88,-151.73,223.82,-35034.1,-33968.4,-43503.9,0,-5762.73,72.09,1065.71,8469.8,9535.52,78.08,80.53
44301.81,0.01,96.55,96.71,97.37,186.44,187.25,184.2,-162.98,223.82,-37662.4,-36485.7,-40615.3,0,-5751.08,67.44,1176.69,2952.87,4129.55,89.83,92.73
44301.81,0.01,96.36,96.98,97.17,183.69,184.01,181.65,-155.69,224.72,-36095.4,-34991.4,-46137.4,0,-5743.28,76.71,1103.92,10042,11145.9,75.84,78.23
44301.81,0.01,96.56,96.96,97.52,186.07,186.36,183.96,-161.44,224.37,-37279.4,-36227.5,-40531.6,0,-5745.95,67.36,1051.89,3252.22,4304.1,89.38,91.98
44301.81,0.01,97.65,97.75,98.15,183.96,185.46,182.39,-162.8,225.29,-37749.1,-36681.1,-46324.8,0,-5748.48,76.95,1067.95,8575.76,9643.71,79.18,81.49
44301.81,0.01,97.36,97.53,97.75,184.19,184.96,182.5,-160.47,225.28,-37267.7,-36154.8,-42205.5,0,-5741.8,70.19,1112.9,4937.82,6050.72,85.66,88.3
44301.81,0.01,96.57,96.82,97.17,184.87,185.08,182.21,-157.26,224.65,-36355.9,-35332.2,-44232.4,0,-5763.12,73.29,1023.68,7876.55,8900.23,79.88,82.19
44301.81,0.01,96.28,96.6,96.83,185.33,185.48,183.26,-157.07,224.46,-36351.3,-35260.7,-44286.1,0,-5750.45,73.54,1090.55,7934.81,9025.37,79.62,82.08
44301.81,0.01,97.41,97.78,98.29,184.62,185.21,182.7,-162.73,225.73,-37809.4,-36737,-42667.2,0,-5744.8,70.92,1072.43,4857.72,5930.15,86.1,88.61
44301.81,0.01,97.18,97.56,97.48,185.55,185.46,182.75,-159.95,225.37,-37164.8,-36053.5,-46192.9,0,-5779.19,76.33,1111.24,9028.16,10139.4,78.05,80.46
44301.81,0.01,96.65,96.9,97.05,184.25,184.95,181.7,-155.21,225.14,-36070.3,-34948.9,-40375.4,0,-5748.1,67.08,1121.36,4305.15,5426.5,86.56,89.34
44301.81,0.01,96.99,96.96,97.26,185.89,186.25,183.31,-160.49,224.93,-37266.6,-36103.2,-45615.8,0,-5763.41,75.58,1163.43,8349.17,9512.59,79.15,81.7
44301.81,0.01,97.31,97.47,97.89,184.87,184.89,182.53,-161.12,225.32,-37394.7,-36307,-42406.9,0,-5744.45,70.5,1087.73,5012.18,6099.91,85.62,88.18
44301.81,0.01,97.17,97.41,97.89,184.31,184.99,181.84,-159.86,225.41,-37129.9,-36040.7,-44622.9,0,-5764.59,73.92,1089.24,7492.97,8582.2,80.77,83.21
44301.81,0.01,96.3,96.61,97.07,184.95,185.45,182.68,-156.82,224.72,-36339.4,-35244.2,-43265,0,-5745.4,71.91,1095.29,6925.6,8020.89,81.46,83.99
44301.81,0.01,96.28,96.54,96.63,184.48,184.71,182.06,-154.31,224.4,-35708.1,-34631.6,-42243.3,0,-5763.58,69.99,1076.53,6535.23,7611.76,81.98,84.53
44301.81,0.01,96.86,96.93,97.19,185.49,185.8,183.24,-159.65,224.61,-36969.7,-35864,-44677.5,0,-5748.55,74.22,1105.63,7707.84,8813.48,80.27,82.75
44301.81,0.01,97.19,97.23,97.59,184.63,185.44,182.76,-160.49,225.08,-37212.8,-36127.5,-40885.9,0,-5763.24,67.75,1085.32,3673.1,4758.42,88.36,91.02
44301.81,0.01,97.39,97.54,98.03,184.3,185.3,182.87,-161.98,225.43,-37658.1,-36517.5,-47972.5,0,-5760.69,79.52,1140.61,10314.4,11455,76.12,78.5
44301.81,0.01,95.87,96.07,96.51,184.11,184.77,182.03,-151.74,224.3,-35138.6,-34037.3,-38759.3,0,-5747.01,64.4,1101.31,3620.68,4721.99,87.82,90.66
44301.81,0.01,96.78,96.9,97.43,185.57,186.67,183.18,-160.48,224.54,-37193,-36038.3,-45490.2,0,-5782.24,75.13,1154.68,8297.2,9451.88,79.22,81.76
44301.81,0.01,97.05,97.41,97.68,184.41,184.73,182.54,-159.57,225.08,-37009.2,-35920,-42216.1,0,-5743.24,70.19,1089.24,5206.87,6296.11,85.09,87.67
44301.81,0.01,96.93,97.07,97.37,184.5,185.34,182.77,-158.92,225.02,-36842.2,-35763.9,-43720.7,0,-5747.58,72.64,1078.32,6878.52,7956.83,81.8,84.27
44301.81,0.01,96.31,96.31,96.75,183.76,184.73,182.24,-153.42,224.45,-35552.3,-34439.5,-44016.4,0,-5746.73,73.14,1112.77,8464.13,9576.9,78.24,80.77
44301.81,0.01,96.4,96.77,97.18,185.83,186.32,183.44,-159.77,224.45,-36997.3,-35864.7,-41458.8,0,-5746.26,68.9,1132.57,4461.54,5594.11,86.51,89.24
44301.81,0.01,96.88,97.07,97.4,184.83,184.83,182.17,-158.74,224.96,-36826.4,-35714.8,-45653.8,0,-5780.96,75.41,1111.58,8827.38,9938.96,78.23,80.66
44301.81,0.01,96.33,96.48,96.94,185.51,185.2,182.91,-155.99,224.42,-36099.9,-35011.2,-39235.7,0,-5747.46,65.19,1088.73,3135.84,4224.57,89.23,92.01
44301.81,0.01,96.72,96.99,97.47,184.95,185.9,183.3,-159.86,224.8,-37075.8,-35939.8,-47096,0,-5761.44,78.06,1136.03,10020.2,11156.2,76.31,78.72
44301.81,0.01,97.05,97.03,97.49,184.19,185.59,182.13,-159.02,224.94,-36850.8,-35773.5,-40537.3,0,-5778.95,66.99,1077.28,3686.56,4763.84,88.25,90.91
44301.81,0.01,96.19,96.61,96.97,185.08,185.12,182.11,-155.26,224.65,-36012.5,-34883,-44563.7,0,-5748.73,74.03,1129.44,8551.22,9680.66,78.28,80.81
44301.81,0.01,96.42,96.69,96.93,185.59,186.1,183.05,-157.82,224.41,-36544.4,-35421.6,-44895.6,0,-5743.81,74.64,1122.8,8351.21,9474.01,78.9,81.4
44301.81,0.01,97.41,97.48,97.89,184.19,184.95,182.48,-160.65,225.1,-37250.4,-36168.4,-39511.3,0,-5746.74,65.66,1081.96,2260.93,3342.89,91.54,94.28
44301.81,0.01,96.44,96.28,96.89,184.15,185.3,182.32,-153.92,224.73,-35681.8,-34595.4,-47605.9,0,-5766.13,78.84,1086.36,11924.1,13010.5,72.67,74.95
44301.81,0.01,97.25,97.58,97.96,184.77,186.32,183.14,-163.36,225.06,-37892.5,-36769.7,-39458.1,0,-5742.82,65.61,1122.8,1565.59,2688.39,93.19,96.03
44301.81,0.01,96.84,97.23,97.73,184.56,185.04,182.67,-159.47,225.34,-37003.7,-35940.2,-45826.3,0,-5763.15,75.93,1063.56,8822.6,9886.15,78.43,80.75
44301.81,0.01,97.32,97.57,98.09,185.36,185.65,183.26,-162.95,225.42,-37867.4,-36736.9,-44717.5,0,-5747.23,74.3,1130.53,6850.09,7980.62,82.15,84.68
44301.81,0.01,96.55,96.84,97.17,183.82,185.08,181.91,-156.65,224.76,-36277.2,-35212.9,-42416,0,-5743.47,70.52,1064.29,6138.8,7203.09,83.02,85.53
44301.81,0.01,96.75,97.16,97.46,185.02,185.91,183.5,-160.08,224.79,-37089,-35990.2,-44777.6,0,-5746.86,74.4,1098.82,7688.6,8787.42,80.38,82.83
44301.81,0.01,96.58,97.09,97.39,185.68,186.07,182.96,-159.63,224.99,-37072.1,-35921.5,-41283.6,0,-5749.96,68.56,1150.64,4211.5,5362.14,87.01,89.8
44301.81,0.01,97.29,97.64,98.06,184.21,184.93,181.21,-160.42,225.07,-37192.1,-36111.1,-47987.8,0,-5776.85,79.33,1081,10795.7,11876.7,75.25,77.5
44301.81,0.01,96.2,96.14,96.79,184.82,184.84,182.84,-154.47,224.53,-35761.1,-34685.8,-38354.2,0,-5780.52,63.36,1075.34,2593.07,3668.4,90.44,93.24
44301.81,0.01,97.09,97.47,97.66,185.25,185.59,182.67,-161.82,224.73,-37493.9,-36368.3,-46896.8,0,-5750.27,77.88,1125.59,9402.91,10528.5,77.55,79.95
44301.81,0.01,96.11,96.43,96.59,184.65,185.21,182,-153.67,224.19,-35532.4,-34454.4,-40007.4,0,-5742.99,66.52,1077.96,4475.01,5552.97,86.12,88.81
44301.81,0.01,97.1,97.35,97.81,184.89,186.27,182.59,-161.99,224.85,-37572.8,-36429.1,-45070.8,0,-5763.58,74.67,1143.63,7498.01,8641.64,80.83,83.36
44301.81,0.01,96.26,96.45,96.77,184.64,184.69,181.69,-154.3,224.28,-35699.3,-34610.6,-43140.8,0,-5749.34,71.65,1088.67,7441.51,8530.18,80.23,82.75
44301.81,0.01,95.82,95.94,96.57,185.19,185.4,183.2,-154.56,223.85,-35682.6,-34603.8,-41783,0,-5778.99,69.04,1078.84,6100.4,7179.24,82.82,85.4
44301.81,0.01,96.75,96.89,97.31,184.55,185.64,183.09,-159.38,224.43,-36888.5,-35773,-43125,0,-5745.89,71.67,1115.46,6236.47,7351.93,82.95,85.54
44301.81,0.01,96.28,96.57,96.94,184.91,186.14,183.12,-157.31,224.39,-36359.3,-35302.3,-42345.7,0,-5749.19,70.34,1056.97,5986.46,7043.43,83.37,85.86
44301.81,0.01,97.16,97.13,97.38,183.84,183.89,180.91,-155.17,224.81,-36003.7,-34892.2,-43818.1,0,-5758.26,72.67,1111.57,7814.34,8925.91,79.63,82.17
44301.81,0.01,95.95,96.05,96.56,186.44,187.13,184.17,-158.07,223.92,-36492.8,-35399.9,-41385.3,0,-5815.24,67.96,1092.81,4892.54,5985.35,85.54,88.18
44301.81,0.01,96.96,97.15,97.47,183.76,184.29,182.04,-157.34,224.92,-36540.1,-35391.5,-45805.8,0,-5766.9,75.85,1148.6,9265.7,10414.3,77.26,79.77
44301.81,0.01,97.09,97.08,97.65,185.42,186.06,183.13,-160.56,225.06,-37287.7,-36139.8,-42067,0,-5777.45,69.53,1147.83,4779.31,5927.14,85.91,88.64
44301.81,0.01,97.26,97.35,97.89,183.85,185.07,182.16,-159.91,225.58,-37133.4,-36076.8,-43878.2,0,-5762.76,72.71,1056.62,6744.81,7801.43,82.22,84.63
44301.81,0.01,96.64,96.75,97.23,185.3,185.4,182.57,-157.01,225.15,-36454,-35356.3,-44078.3,0,-5749.01,73.22,1097.66,7624.34,8722,80.21,82.7
44301.81,0.01,97.14,97.32,97.86,185.51,186.24,182.58,-162.03,225.22,-37542.4,-36497.6,-42907.5,0,-5743.67,71.34,1044.73,5365.15,6409.89,85.06,87.5
44301.81,0.01,96.07,96.43,96.68,184.18,184.57,182.21,-153.18,224.62,-35517,-34409,-44521,0,-5763.61,73.76,1108,9004.07,10112.1,77.29,79.78
44301.81,0.01,97.5,98.18,98.53,185.64,186.75,183.45,-166.88,225.51,-38727.6,-37640.7,-40788,0,-5782.94,67.35,1086.92,2060.39,3147.31,92.28,94.95
44301.81,0.01,97.32,97.7,97.98,184.08,184.79,181.69,-160.48,225.52,-37287.7,-36195,-48770.4,0,-5760.46,80.85,1092.71,11482.8,12575.5,74.22,76.46
44301.81,0.01,96.77,97.04,97.47,183.66,184.29,181.83,-155.75,225.02,-36143.9,-35052.3,-40477.1,0,-5778.66,66.89,1091.61,4333.19,5424.8,86.6,89.29
44301.81,0.01,96.61,96.65,97.23,184.78,186.08,182.56,-158.19,224.54,-36564.6,-35523.2,-43569.4,0,-5750.41,72.35,1041.47,7004.8,8046.27,81.53,83.92
44301.81,0.01,96.93,97.27,97.5,185.19,186.05,183.27,-161.84,224.62,-37479.3,-36357.8,-45434,0,-5745.29,75.52,1121.48,7954.71,9076.19,80.02,82.49
44301.81,0.01,97.43,97.56,98.04,184.48,185.22,182.69,-162.22,225.21,-37683.7,-36537,-40563.5,0,-5743.96,67.44,1146.73,2879.79,4026.52,90.07,92.9
44301.81,0.01,96.76,97.3,97.61,184.24,185.38,182.06,-158.95,224.92,-36896.3,-35756.4,-44979.2,0,-5748.65,74.72,1139.94,8082.89,9222.83,79.5,82.03
44301.81,0.01,96.04,95.99,96.4,184.03,185.08,182.21,-152.87,223.93,-35324.5,-34234.4,-41800.1,0,-5779.71,69.06,1090.04,6475.65,7565.69,81.9,84.51
44301.81,0.01,96.51,96.37,97.02,185.83,185.82,183.47,-159.12,223.92,-36715,-35635.5,-44007.5,0,-5781.12,72.69,1079.53,7292.56,8372.09,80.98,83.43
44301.81,0.01,97.36,97.57,98.07,184.83,185.51,182.02,-162.83,224.74,-37757.8,-36598.2,-43043.1,0,-5747.44,71.52,1159.57,5285.33,6444.89,85.03,87.72
44301.81,0.01,97.34,97.55,97.86,184.62,185.09,183.24,-162.59,225.04,-37663.5,-36594.5,-43499.9,0,-5744.36,72.31,1069.06,5836.42,6905.49,84.13,86.58
44301.81,0.01,96.28,96.59,97.02,184.2,184.72,182.14,-154.97,224.44,-35874.5,-34787.7,-44957.3,0,-5743.96,74.74,1086.77,9082.84,10169.6,77.38,79.8
44301.81,0.01,96.27,96.4,96.84,185.49,186.49,183.1,-158.08,223.78,-36464.4,-35380.9,-42280.5,0,-5749.38,70.22,1083.48,5816.16,6899.64,83.68,86.24
44301.81,0.01,96.94,97.29,97.82,185.25,185.63,182.78,-161.74,224.99,-37471.3,-36395,-43171.2,0,-5746.13,71.74,1076.29,5699.92,6776.21,84.3,86.8
44301.81,0.01,96.94,97.07,97.4,184.61,184.89,182.86,-159.52,224.67,-36869.7,-35843,-43713.7,0,-5744.85,72.66,1026.74,6843.97,7870.71,81.99,84.34
44301.81,0.01,97.19,97.47,97.65,184.83,185.22,182.79,-160.71,224.93,-37274,-36152.8,-42713.6,0,-5763.89,70.77,1121.19,5439.64,6560.83,84.64,87.26
44301.81,0.01,95.84,96.11,96.61,185.42,186.09,183.02,-155.1,224.12,-35951,-34765.4,-44685.8,0,-5747.6,74.24,1185.59,8734.8,9920.39,77.8,80.45
44301.81,0.01,97.04,97.14,97.47,184.84,185.31,182.44,-160.32,224.73,-37119,-36033.8,-41853.5,0,-5744.27,69.58,1085.2,4734.49,5819.69,86.1,88.69
44301.81,0.01,96.08,96.58,96.72,184.77,185.08,182.59,-154.91,224.22,-35813.5,-34739.5,-43532.6,0,-5764.76,72.11,1074.09,7719.08,8793.18,79.8,82.27
44301.81,0.01,96.86,96.91,97.25,184.22,185.23,182.79,-157.71,224.79,-36570.1,-35457.7,-42065.1,0,-5746.65,69.9,1112.45,5494.97,6607.42,84.29,86.94
